Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
05/11/2026 14:27:53,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,21250048
05/11/2026 14:27:53,System.Runtime,dotnet.assembly.count ({assembly}),Metric,118
05/11/2026 14:27:53,System.Runtime,dotnet.process.memory.working_set (By),Metric,130433024
05/11/2026 14:27:53,System.Runtime,dotnet.timer.count ({timer}),Metric,6
05/11/2026 14:27:53,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1475976
05/11/2026 14:27:53,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
05/11/2026 14:27:53,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,3912
05/11/2026 14:27:53,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,17536
05/11/2026 14:27:53,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,4936
05/11/2026 14:27:53,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3339624
05/11/2026 14:27:53,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,581504
05/11/2026 14:27:53,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,659824
05/11/2026 14:27:53,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,342864
05/11/2026 14:27:53,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,6874200
05/11/2026 14:27:53,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,10
05/11/2026 14:27:54,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
05/11/2026 14:27:54,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,1679
05/11/2026 14:27:54,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,21250048
05/11/2026 14:27:54,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.014766799999999858
05/11/2026 14:27:54,System.Runtime,dotnet.assembly.count ({assembly}),Metric,118
05/11/2026 14:27:54,System.Runtime,dotnet.process.memory.working_set (By),Metric,130908160
05/11/2026 14:27:54,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
05/11/2026 14:27:54,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,2081
05/11/2026 14:27:54,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,1
05/11/2026 14:27:54,System.Runtime,dotnet.timer.count ({timer}),Metric,6
05/11/2026 14:27:54,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1475976
05/11/2026 14:27:54,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
05/11/2026 14:27:54,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,3912
05/11/2026 14:27:54,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,17536
05/11/2026 14:27:54,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,4936
05/11/2026 14:27:54,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
05/11/2026 14:27:54,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,56
05/11/2026 14:27:54,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
05/11/2026 14:27:54,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
05/11/2026 14:27:54,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
05/11/2026 14:27:54,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3339624
05/11/2026 14:27:54,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,581504
05/11/2026 14:27:54,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,659824
05/11/2026 14:27:54,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,342864
05/11/2026 14:27:54,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,6874200
05/11/2026 14:27:54,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.2811800000000062
05/11/2026 14:27:54,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.11777700000000024
05/11/2026 14:27:54,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,10
05/11/2026 14:27:54,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,1404072
05/11/2026 14:27:55,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
05/11/2026 14:27:55,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
05/11/2026 14:27:55,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,21250048
05/11/2026 14:27:55,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
05/11/2026 14:27:55,System.Runtime,dotnet.assembly.count ({assembly}),Metric,118
05/11/2026 14:27:55,System.Runtime,dotnet.process.memory.working_set (By),Metric,130924544
05/11/2026 14:27:55,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
05/11/2026 14:27:55,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,2067
05/11/2026 14:27:55,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,4
05/11/2026 14:27:55,System.Runtime,dotnet.timer.count ({timer}),Metric,6
05/11/2026 14:27:55,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1475976
05/11/2026 14:27:55,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
05/11/2026 14:27:55,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,3912
05/11/2026 14:27:55,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,17536
05/11/2026 14:27:55,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,4936
05/11/2026 14:27:55,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
05/11/2026 14:27:55,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
05/11/2026 14:27:55,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
05/11/2026 14:27:55,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
05/11/2026 14:27:55,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
05/11/2026 14:27:55,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3339624
05/11/2026 14:27:55,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,581504
05/11/2026 14:27:55,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,659824
05/11/2026 14:27:55,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,342864
05/11/2026 14:27:55,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,6874200
05/11/2026 14:27:55,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.26136499999999785
05/11/2026 14:27:55,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.11936700000000044
05/11/2026 14:27:55,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,10
05/11/2026 14:27:55,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,1394008
05/11/2026 14:27:56,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
