Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
05/11/2026 14:38:25,System.Runtime,dotnet.assembly.count ({assembly}),Metric,118
05/11/2026 14:38:25,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,20905984
05/11/2026 14:38:25,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,10
05/11/2026 14:38:25,System.Runtime,dotnet.timer.count ({timer}),Metric,6
05/11/2026 14:38:25,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1120
05/11/2026 14:38:25,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,50000
05/11/2026 14:38:25,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,2808
05/11/2026 14:38:25,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,8240
05/11/2026 14:38:25,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,5505320
05/11/2026 14:38:25,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3536344
05/11/2026 14:38:25,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,6896528
05/11/2026 14:38:25,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,403232
05/11/2026 14:38:25,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,223064
05/11/2026 14:38:25,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,5506432
05/11/2026 14:38:25,System.Runtime,dotnet.process.memory.working_set (By),Metric,299532288
05/11/2026 14:38:26,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
05/11/2026 14:38:26,System.Runtime,dotnet.assembly.count ({assembly}),Metric,118
05/11/2026 14:38:26,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,1356632
05/11/2026 14:38:26,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.03217800000000004
05/11/2026 14:38:26,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,20905984
05/11/2026 14:38:26,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,2056
05/11/2026 14:38:26,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,1
05/11/2026 14:38:26,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,10
05/11/2026 14:38:26,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
05/11/2026 14:38:26,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
05/11/2026 14:38:26,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
05/11/2026 14:38:26,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,8688
05/11/2026 14:38:26,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
05/11/2026 14:38:26,System.Runtime,dotnet.timer.count ({timer}),Metric,6
05/11/2026 14:38:26,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1120
05/11/2026 14:38:26,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,50000
05/11/2026 14:38:26,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,2808
05/11/2026 14:38:26,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,8240
05/11/2026 14:38:26,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,5505320
05/11/2026 14:38:26,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
05/11/2026 14:38:26,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3536344
05/11/2026 14:38:26,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,6896528
05/11/2026 14:38:26,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,403232
05/11/2026 14:38:26,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,223064
05/11/2026 14:38:26,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,5506432
05/11/2026 14:38:26,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.28849000000000036
05/11/2026 14:38:26,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.1259159999999997
05/11/2026 14:38:26,System.Runtime,dotnet.process.memory.working_set (By),Metric,300040192
05/11/2026 14:38:26,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,75
05/11/2026 14:38:27,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
05/11/2026 14:38:27,System.Runtime,dotnet.assembly.count ({assembly}),Metric,118
05/11/2026 14:38:27,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,1346224
05/11/2026 14:38:27,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.020877399999999824
05/11/2026 14:38:27,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,20905984
05/11/2026 14:38:27,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,2071
05/11/2026 14:38:27,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,1
05/11/2026 14:38:27,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,10
05/11/2026 14:38:27,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
05/11/2026 14:38:27,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
05/11/2026 14:38:27,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
05/11/2026 14:38:27,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,5046
05/11/2026 14:38:27,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
05/11/2026 14:38:27,System.Runtime,dotnet.timer.count ({timer}),Metric,6
05/11/2026 14:38:27,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1120
05/11/2026 14:38:27,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,50000
