Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
05/11/2026 14:31:16,System.Runtime,dotnet.process.memory.working_set (By),Metric,296910848
05/11/2026 14:31:16,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,10
05/11/2026 14:31:16,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,720
05/11/2026 14:31:16,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,612000
05/11/2026 14:31:16,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,111240
05/11/2026 14:31:16,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1475976
05/11/2026 14:31:16,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,4288
05/11/2026 14:31:16,System.Runtime,dotnet.assembly.count ({assembly}),Metric,118
05/11/2026 14:31:16,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,20545536
05/11/2026 14:31:16,System.Runtime,dotnet.timer.count ({timer}),Metric,6
05/11/2026 14:31:16,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,80896
05/11/2026 14:31:16,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,613112
05/11/2026 14:31:16,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,280744
05/11/2026 14:31:16,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3339624
05/11/2026 14:31:16,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,6862904
05/11/2026 14:31:17,System.Runtime,dotnet.process.memory.working_set (By),Metric,297287680
05/11/2026 14:31:17,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.042125800000000435
05/11/2026 14:31:17,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,10
05/11/2026 14:31:17,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,12259
05/11/2026 14:31:17,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
05/11/2026 14:31:17,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,720
05/11/2026 14:31:17,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,612000
05/11/2026 14:31:17,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,111240
05/11/2026 14:31:17,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1475976
05/11/2026 14:31:17,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,4288
05/11/2026 14:31:17,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,3
05/11/2026 14:31:17,System.Runtime,dotnet.assembly.count ({assembly}),Metric,118
05/11/2026 14:31:17,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,2067
05/11/2026 14:31:17,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,20545536
05/11/2026 14:31:17,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
05/11/2026 14:31:17,System.Runtime,dotnet.timer.count ({timer}),Metric,6
05/11/2026 14:31:17,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,1331504
05/11/2026 14:31:17,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,80896
05/11/2026 14:31:17,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,613112
05/11/2026 14:31:17,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,280744
05/11/2026 14:31:17,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3339624
05/11/2026 14:31:17,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,6862904
05/11/2026 14:31:17,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
05/11/2026 14:31:17,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
05/11/2026 14:31:17,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
05/11/2026 14:31:17,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,97
05/11/2026 14:31:17,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.2731320000000004
05/11/2026 14:31:17,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.10444200000000015
05/11/2026 14:31:17,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,-1
05/11/2026 14:31:18,System.Runtime,dotnet.process.memory.working_set (By),Metric,297353216
05/11/2026 14:31:18,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.015112799999999815
05/11/2026 14:31:18,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,10
05/11/2026 14:31:18,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,5389
05/11/2026 14:31:18,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
05/11/2026 14:31:18,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,720
05/11/2026 14:31:18,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,612000
05/11/2026 14:31:18,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,111240
05/11/2026 14:31:18,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1475976
05/11/2026 14:31:18,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,4288
05/11/2026 14:31:18,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,2
05/11/2026 14:31:18,System.Runtime,dotnet.assembly.count ({assembly}),Metric,118
05/11/2026 14:31:18,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,2082
05/11/2026 14:31:18,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,20545536
05/11/2026 14:31:18,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
05/11/2026 14:31:18,System.Runtime,dotnet.timer.count ({timer}),Metric,6
05/11/2026 14:31:18,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,1369456
05/11/2026 14:31:18,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,80896
05/11/2026 14:31:18,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,613112
05/11/2026 14:31:18,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,280744
05/11/2026 14:31:18,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3339624
05/11/2026 14:31:18,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,6862904
05/11/2026 14:31:18,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
05/11/2026 14:31:18,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
05/11/2026 14:31:18,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
05/11/2026 14:31:18,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,33
05/11/2026 14:31:18,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.2393439999999991
05/11/2026 14:31:18,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.10287300000000021
05/11/2026 14:31:18,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
05/11/2026 14:31:19,System.Runtime,dotnet.process.memory.working_set (By),Metric,297451520
05/11/2026 14:31:19,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.01548539999999976
05/11/2026 14:31:19,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,10
05/11/2026 14:31:19,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,5606
05/11/2026 14:31:19,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
