Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
05/11/2026 21:32:44,System.Runtime,dotnet.timer.count ({timer}),Metric,5
05/11/2026 21:32:44,System.Runtime,dotnet.process.memory.working_set (By),Metric,287981568
05/11/2026 21:32:44,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,17137664
05/11/2026 21:32:44,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,99464
05/11/2026 21:32:44,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,1667504
05/11/2026 21:32:44,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,449648
05/11/2026 21:32:44,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,5773456
05/11/2026 21:32:44,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,588960
05/11/2026 21:32:44,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,10
05/11/2026 21:32:44,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
05/11/2026 21:32:44,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,512
05/11/2026 21:32:44,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,446912
05/11/2026 21:32:44,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,48
05/11/2026 21:32:44,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,6120
05/11/2026 21:32:44,System.Runtime,dotnet.assembly.count ({assembly}),Metric,118
05/11/2026 21:32:45,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
05/11/2026 21:32:45,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,620464
05/11/2026 21:32:45,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,61
05/11/2026 21:32:45,System.Runtime,dotnet.timer.count ({timer}),Metric,5
05/11/2026 21:32:45,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.08361900000000011
05/11/2026 21:32:45,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.24967899999999865
05/11/2026 21:32:45,System.Runtime,dotnet.process.memory.working_set (By),Metric,288227328
05/11/2026 21:32:45,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,6755
05/11/2026 21:32:45,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
05/11/2026 21:32:45,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,17137664
05/11/2026 21:32:45,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,1
05/11/2026 21:32:45,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
05/11/2026 21:32:45,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,1971
05/11/2026 21:32:45,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,99464
05/11/2026 21:32:45,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,1667504
05/11/2026 21:32:45,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,449648
05/11/2026 21:32:45,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,5773456
05/11/2026 21:32:45,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,588960
05/11/2026 21:32:45,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,10
