Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
05/11/2026 14:42:36,System.Runtime,dotnet.assembly.count ({assembly}),Metric,118
05/11/2026 14:42:36,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,22216704
05/11/2026 14:42:36,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,10
05/11/2026 14:42:36,System.Runtime,dotnet.timer.count ({timer}),Metric,6
05/11/2026 14:42:36,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1120
05/11/2026 14:42:36,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,49864
05/11/2026 14:42:36,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,3304
05/11/2026 14:42:36,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
05/11/2026 14:42:36,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,2184
05/11/2026 14:42:36,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3536344
05/11/2026 14:42:36,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,7358000
05/11/2026 14:42:36,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,509992
05/11/2026 14:42:36,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,717464
05/11/2026 14:42:36,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,298256
05/11/2026 14:42:36,System.Runtime,dotnet.process.memory.working_set (By),Metric,112328704
05/11/2026 14:42:37,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
05/11/2026 14:42:37,System.Runtime,dotnet.assembly.count ({assembly}),Metric,118
05/11/2026 14:42:37,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,1364544
05/11/2026 14:42:37,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.011935300000000204
05/11/2026 14:42:37,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,22216704
05/11/2026 14:42:37,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,2019
05/11/2026 14:42:37,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,7
05/11/2026 14:42:37,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,10
05/11/2026 14:42:37,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
05/11/2026 14:42:37,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
05/11/2026 14:42:37,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
05/11/2026 14:42:37,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,2117
05/11/2026 14:42:37,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
05/11/2026 14:42:37,System.Runtime,dotnet.timer.count ({timer}),Metric,6
05/11/2026 14:42:37,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1120
05/11/2026 14:42:37,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,49864
05/11/2026 14:42:37,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,3304
05/11/2026 14:42:37,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
05/11/2026 14:42:37,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,2184
05/11/2026 14:42:37,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
05/11/2026 14:42:37,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3536344
05/11/2026 14:42:37,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,7358000
05/11/2026 14:42:37,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,509992
05/11/2026 14:42:37,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,717464
05/11/2026 14:42:37,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,298256
05/11/2026 14:42:37,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.277891000000011
05/11/2026 14:42:37,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.12838399999999695
05/11/2026 14:42:37,System.Runtime,dotnet.process.memory.working_set (By),Metric,113836032
05/11/2026 14:42:37,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,55
05/11/2026 14:42:38,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0.0019040000000000168
05/11/2026 14:42:38,System.Runtime,dotnet.assembly.count ({assembly}),Metric,118
05/11/2026 14:42:38,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,1341624
05/11/2026 14:42:38,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.0005139999999999034
05/11/2026 14:42:38,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,22216704
05/11/2026 14:42:38,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,2072
05/11/2026 14:42:38,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,1
05/11/2026 14:42:38,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,10
05/11/2026 14:42:38,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
05/11/2026 14:42:38,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
05/11/2026 14:42:38,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,1
05/11/2026 14:42:38,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,50
05/11/2026 14:42:38,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
05/11/2026 14:42:38,System.Runtime,dotnet.timer.count ({timer}),Metric,6
05/11/2026 14:42:38,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,1120
05/11/2026 14:42:38,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,49864
05/11/2026 14:42:38,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,3304
05/11/2026 14:42:38,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
05/11/2026 14:42:38,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,2592
05/11/2026 14:42:38,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
05/11/2026 14:42:38,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,3536344
05/11/2026 14:42:38,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,7358000
05/11/2026 14:42:38,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,509992
05/11/2026 14:42:38,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,733944
05/11/2026 14:42:38,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,321336
05/11/2026 14:42:38,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.2652049999999946
